Beach Attributes,,,,,,,,,,,,,,,,,,,,,,,
EPA Office of Water,2/8/024,,,,,,,,,,,,,,,,,,,,,,
BEACH_ID,PRG_INT_CODE,BEACH_NAME,BEACH_COUNTY,BEACH_STATE,BEACH_TRIBE_CODE,HISTORICAL_ID_FLAG,BEACH_LEN_IN_MI,BEACH_LATEST_BEACH_YEAR,BEACH_ACCESS,OWNER_ACCESS,DORMANT_STATUS,START_LATITUDE_MEASURE,START_LONGITUDE_MEASURE,END_LATITUDE_MEASURE,END_LONGITUDE_MEASURE,SOURCE_MAP_SCALE,H_REREFENCE_DATUM_NAME,STATE_CONTACT_FIRST_NAME,STATE_CONTACT_LAST_NAME,STATE_CONTACT_AGENCY_NAME,STATE_CONTACT_TEL_NUMBER,STATE_CONTACT_URL,SOURCE_JOINKEY
NY220748,135351,SEAGATE BEACH - 38TH STREET,KINGS,NY,,N,0.25,2023,Private,Public,,40.57205,-74.00245,40.573648,-74.006633,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B965-26FF-E063-42DE43865AE3}
NY223526,135197,BREEZY POINT - 219TH STREET,QUEENS,NY,,N,1.86,2023,Private,Public,,40.543105,-73.940492,40.555818,-73.909658,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B9AF-26FF-E063-42DE43865AE3}
NY228633,135206,CAMP TEKAKWITHA,SUFFOLK,NY,,Y,0.02,2023,Private,Private,,40.90648,-72.5319,40.90618,-72.53133,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-A373-26FF-E063-42DE43865AE3}
NY229514,135352,SEAGATE BEACH - 42ND STREET,KINGS,NY,,N,1.05,2023,Private,Public,,40.573648,-74.006633,40.58155,-74.0042,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B9B1-26FF-E063-42DE43865AE3}
NY231287,136511,TIANA SHORES ASSOCIATION,SUFFOLK,NY,,N,0.06,2023,Private,Public,,40.85369,-72.54608,40.85302,-72.5468,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B9BD-26FF-E063-42DE43865AE3}
NY238322,26636,BECKWITHE POINTE,WESTCHESTER,NY,,N,0.36,2023,Private,Public,,40.891675,-73.779588,40.890191,-73.776165,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA05-26FF-E063-42DE43865AE3}
NY238390,166481,HAMLIN BEACH STATE PARK - H3,MONROE,NY,,N,0.11,2023,Public,Public,,43.3658,-77.9566,43.3653,-77.9548,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA0B-26FF-E063-42DE43865AE3}
NY238713,26821,CEDAR BEACH - EAST (MT. SINAI),SUFFOLK,NY,,N,0.14,2023,Public,Public,,40.965266,-73.02925,40.965016,-73.026633,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA11-26FF-E063-42DE43865AE3}
NY239050,6928,JONES BEACH STATE PARK - CENTRAL,NASSAU,NY,,Y,4.27,2023,Public,Public,,40.575726,-73.53992,40.602062,-73.460762,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-A7BF-26FF-E063-42DE43865AE3}
NY240188,135230,DUTCHESS BOULEVARD BEACH,NASSAU,NY,,N,0.03,2023,Public,Public,,40.5855,-73.734,40.5854,-73.7335,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA13-26FF-E063-42DE43865AE3}
NY241138,135264,INDIAN WELLS BEACH,SUFFOLK,NY,,N,0.03,2023,Public,Public,,40.963666,-72.137233,40.96345,-72.137716,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA09-26FF-E063-42DE43865AE3}
NY242277,135385,VETERAN'S MEMORIAL PARK,SUFFOLK,NY,,N,0.02,2023,Public,Public,,40.977716,-72.53065,40.977516,-72.531,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA0D-26FF-E063-42DE43865AE3}
NY254884,166482,HAMLIN BEACH STATE PARK - H4,MONROE,NY,,N,1.38,2023,Public,Public,,43.3661,-77.9856,43.367194,-77.960189,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA15-26FF-E063-42DE43865AE3}
NY255107,27553,WILSON-TUSCARORA STATE PARK BEACH,NIAGARA,NY,,N,0.25,2023,Public,Public,Dormant,43.311666,-78.853516,43.313,-78.848983,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA17-26FF-E063-42DE43865AE3}
NY255139,26641,GREENTREE CLUB,WESTCHESTER,NY,,N,0.05,2023,Private,Public,Dormant,40.892692,-73.773861,40.89335,-73.77344,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA19-26FF-E063-42DE43865AE3}
NY255483,135255,HAY HARBOR CLUB,SUFFOLK,NY,,N,0.15,2023,Private,Public,,41.264504,-72.02233,41.266466,-72.022095,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA1B-26FF-E063-42DE43865AE3}
NY256119,135309,OCEAN CLUB BEACH,NASSAU,NY,,N,0.09,2023,Private,Public,,40.5843,-73.7191,40.5843,-73.7174,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BA1D-26FF-E063-42DE43865AE3}
NY259438,26648,MANURSING ISLAND CLUB,WESTCHESTER,NY,,N,0.12,2023,Private,Public,,40.97008,-73.6602,40.97167,-73.66026,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B537-26FF-E063-42DE43865AE3}
NY260692,136502,NATHAN HALE BEACH CLUB,SUFFOLK,NY,,N,0.03,2023,Private,Public,,40.904183,-73.412883,40.90415,-73.413366,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B53B-26FF-E063-42DE43865AE3}
NY266358,26856,DOWIE DALE,OSWEGO,NY,,N,0.03,2023,Private,Public,,43.5201,-76.2725,43.5203,-76.2719,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B53D-26FF-E063-42DE43865AE3}
NY267977,144851,CAMP BAITING HOLLOW,SUFFOLK COUNTY,NY,,N,0.03,2023,Private,Public,,40.965,-72.7781,40.96505,-72.777516,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B541-26FF-E063-42DE43865AE3}
NY268028,135189,BAYBERRY BEACH AND TENNIS CLUB,SUFFOLK,NY,,N,0.07,2023,Private,Public,,40.706194,-73.216463,40.705578,-73.215382,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B549-26FF-E063-42DE43865AE3}
NY269628,136493,CULLODEN SHORES,SUFFOLK,NY,,N,0.04,2023,Private,Public,,41.072833,-71.94995,41.073066,-71.949283,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B54B-26FF-E063-42DE43865AE3}
NY271506,27510,EVANGOLA STATE PARK BEACH,ERIE,NY,,N,1.11,2023,Public,Public,Dormant,42.611525,-79.111592,42.60704,-79.11317,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B693-26FF-E063-42DE43865AE3}
NY275656,135377,TOBAY BEACH - MARINA,NASSAU,NY,,N,0.55,2023,Public,Public,,40.61423,-73.42808,40.61559,-73.42353,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B699-26FF-E063-42DE43865AE3}
NY276753,135198,BREEZY POINT - REID AVE.,QUEENS,NY,,N,1.17,2023,Private,Public,,40.557913,-73.93133,40.56498,-73.911779,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B69B-26FF-E063-42DE43865AE3}
NY280017,26855,CHEDMARDO,OSWEGO,NY,,N,0.84,2023,Private,Public,,43.54102,-76.22108,43.55178,-76.21396,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B69D-26FF-E063-42DE43865AE3}
NY282349,135216,CONEY ISLAND BEACH - BRIGHTON 6TH - OCEAN PARKWAY,KINGS,NY,,Y,0.28,2023,Public,Public,,40.571645,-73.983667,40.572199,-73.97647,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C911-26FF-E063-42DE43865AE3}
NY283475,8487,HAMLIN BEACH STATE PARK - AREA 3,MONROE,NY,,Y,2.02,2023,Public,Public,Dormant,43.357208,-77.922874,43.365788,-77.956589,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-A4D9-26FF-E063-42DE43865AE3}
NY283889,136494,EDISON BEACH (Nicks Beach),SUFFOLK,NY,,N,0.02,2023,Public,Public,,41.032848,-71.940804,41.032751,-71.941233,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B8C5-26FF-E063-42DE43865AE3}
NY289627,26839,STONY BROOK YACHT CLUB,SUFFOLK,NY,,Y,0.05,2023,Private,Public,,40.919483,-73.15115,40.9199,-73.1508,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B8C7-26FF-E063-42DE43865AE3}
NY293644,26810,CAMP QUINIPET,SUFFOLK,NY,,N,0.05,2023,Private,Public,,41.070295,-72.378441,41.071007,-72.379364,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B8B9-26FF-E063-42DE43865AE3}
NY300205,26867,LOCUST POINT YACHT CLUB,BRONX,NY,,N,0.1,2023,Private,Public,,40.812875,-73.801762,40.812616,-73.803543,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B8BB-26FF-E063-42DE43865AE3}
NY301679,136500,HUNTINGTON BEACH COMMUNITY ASSOC.,SUFFOLK,NY,,N,0.13,2023,Private,Public,,40.89972,-73.381211,40.898316,-73.37971,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B8BD-26FF-E063-42DE43865AE3}
NY304236,27496,SOUTHWICK BEACH STATE PARK,JEFFERSON,NY,,N,0.71,2023,Public,Public,Dormant,43.75735,-76.21395,43.767333,-76.216766,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B8BF-26FF-E063-42DE43865AE3}
NY307714,135236,EVANS TOWN PARK,ERIE,NY,,N,0.14,2023,Public,Public,,42.641512,-79.067997,42.642633,-79.065937,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B8C9-26FF-E063-42DE43865AE3}
NY309195,166051,ROCKAWAY BEACH,QUEENS,NY,,N,6.62,2023,Public,Public,,40.567447,-73.863042,40.594761,-73.743651,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B8F7-26FF-E063-42DE43865AE3}
NY309346,135282,LIDO BEACH - TOWERS CONDO,NASSAU,NY,,N,0.17,2023,Private,Public,,40.583,-73.638,40.5837,-73.6349,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B901-26FF-E063-42DE43865AE3}
NY309842,135317,PIONEER CAMP,ERIE,NY,,N,0.13,2023,Public,Public,,42.634042,-79.082544,42.632285,-79.083957,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B903-26FF-E063-42DE43865AE3}
NY311083,26876,WOLFE'S POND PARK,RICHMOND,NY,,N,0.13,2023,Private,Public,,40.514897,-74.19043,40.516125,-74.188472,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B905-26FF-E063-42DE43865AE3}
NY311272,166483,ROBERT MOSES STATE PARK - LONG ISLAND - FIELD 2,SUFFOLK,NY,,N,7.59,2023,Public,Public,,40.6323,-73.2234,40.6213,-73.2717,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B907-26FF-E063-42DE43865AE3}
NY324010,135348,SAYVILLE MARINA PARK,SUFFOLK,NY,,N,0.07,2023,Public,Public,,40.723567,-73.076097,40.723746,-73.074703,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B973-26FF-E063-42DE43865AE3}
NY332608,135244,FOSTER MEMORIAL,SUFFOLK,NY,,N,0.27,2023,Public,Public,,40.99636,-72.32715,40.998799,-72.32317,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B975-26FF-E063-42DE43865AE3}
NY332613,135195,BLUE WATER BEACH,CHAUTAUQUA,NY,,N,0.22,2023,Private,Public,Dormant,42.367,-79.5406,42.3693,-79.5377,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B977-26FF-E063-42DE43865AE3}
NY332929,135238,FAIR HARBOR COMMUNITY ASSOCIATION - BAY,SUFFOLK,NY,,N,0.02,2023,Public,Public,,40.641016,-73.185633,40.6411,-73.18535,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B979-26FF-E063-42DE43865AE3}
NY336886,135295,MECOX BEACH,SUFFOLK,NY,,N,0.05,2023,Public,Public,,40.89837,-72.31094,40.89807,-72.31189,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B97B-26FF-E063-42DE43865AE3}
NY339648,26819,BELLE TERRE BEACH,SUFFOLK,NY,,N,0.11,2023,Public,Public,,40.966395,-73.059135,40.966905,-73.061174,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B97D-26FF-E063-42DE43865AE3}
NY342581,136490,SOUND BEACH POA - EAST,SUFFOLK,NY,,N,0.01,2023,Private,Public,,40.966121,-72.960959,40.966011,-72.959673,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B97F-26FF-E063-42DE43865AE3}
NY344249,136487,FRIENDSHIP DRIVE BEACH,SUFFOLK,NY,,N,0.06,2023,Private,Public,,40.962783,-72.917533,40.962783,-72.918616,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B551-26FF-E063-42DE43865AE3}
NY346072,25278,KRULL PARK (OLCOTT BEACH),NIAGARA,NY,,N,0.31,2023,Public,Public,Dormant,43.339909,-78.707372,43.339316,-78.713566,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B54F-26FF-E063-42DE43865AE3}
NY348173,135366,STEHLI BEACH,NASSAU,NY,,N,0.48,2023,Public,Public,,40.9087,-73.593,40.9092,-73.5838,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B553-26FF-E063-42DE43865AE3}
NY348222,166484,WESTCOTT BEACH STATE PARK - KIDDIE BEACH,JEFFERSON,NY,,N,0.12,2023,Public,Public,Dormant,43.8989,-76.1273,43.8974,-76.1283,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B555-26FF-E063-42DE43865AE3}
NY348344,135253,HARBOR ISLE BEACH,NASSAU,NY,,N,0.05,2023,Public,Public,,40.6057,-73.6627,40.6059,-73.6619,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B557-26FF-E063-42DE43865AE3}
NY352572,26638,DAVENPORT CLUB,WESTCHESTER,NY,,N,0.09,2023,Private,Public,Dormant,40.8934,-73.7735,40.894291,-73.772555,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B559-26FF-E063-42DE43865AE3}
NY352593,135190,BAYPORT BEACH,SUFFOLK,NY,,N,0.03,2023,Public,Public,,40.728283,-73.054283,40.728,-73.05365,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B55B-26FF-E063-42DE43865AE3}
NY355904,164004,POINT GRATIOT BEACH - EAST,CHAUTAUQUA,NY,,N,0.2,2023,Public,Public,Dormant,42.487363,-79.359092,42.490703,-79.357457,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B55D-26FF-E063-42DE43865AE3}
NY357117,135221,CORNELL CO-OPERATIVE EXTENSION MARINE CENTER,SUFFOLK,NY,,N,0.22,2023,Public,Public,,41.037202,-72.389226,41.034823,-72.38662,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B55F-26FF-E063-42DE43865AE3}
NY357913,135383,TOWN PARK - POINT LOOKOUT,NASSAU,NY,,N,0.74,2023,Public,Public,,40.5849,-73.5985,40.5857,-73.5844,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B561-26FF-E063-42DE43865AE3}
NY365886,135269,ISLIP BEACH,SUFFOLK,NY,,N,0.09,2023,Public,Public,,40.70611,-73.21335,40.70619,-73.2151,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-B565-26FF-E063-42DE43865AE3}
NY370065,135256,HEAD OF THE BAY CLUB,SUFFOLK,NY,,N,0.04,2023,Private,Public,,40.904433,-73.407966,40.90435,-73.408783,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFCB-26FF-E063-42DE43865AE3}
NY374990,26824,DAVIS PARK BEACH,SUFFOLK,NY,,N,0.05,2023,Public,Public,,40.683366,-73.004066,40.683666,-73.00325,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFCD-26FF-E063-42DE43865AE3}
NY375131,151788,BAYVIEW BEACH,SUFFOLK,NY,,N,0.01,2023,Private,Public,,40.96521,-73.11491,40.96539,-73.11484,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFD3-26FF-E063-42DE43865AE3}
NY379393,166322,WIBORG BEACH,SUFFOLK,NY,,N,0.03,2023,Public,Public,,40.948655,-72.178802,40.948841,-72.17827,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFD5-26FF-E063-42DE43865AE3}
NY380652,135374,THEODORE ROOSEVELT BEACH,NASSAU,NY,,N,0.42,2023,Public,Public,,40.8768,-73.5384,40.8779,-73.5305,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFD7-26FF-E063-42DE43865AE3}
NY382589,135354,SHORT BEACH,SUFFOLK,NY,,N,0.08,2023,Public,Public,,40.90795,-73.221466,40.907957,-73.2229,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFD9-26FF-E063-42DE43865AE3}
NY386625,135254,HAVEN'S BEACH,SUFFOLK,NY,,N,0.15,2023,Public,Public,,41.000257,-72.2821,41.000832,-72.284664,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFDB-26FF-E063-42DE43865AE3}
NY387316,135242,PEQUASH BEACH (Fleets Neck Beach),SUFFOLK,NY,,N,0.02,2023,Public,Public,,41.005716,-72.465033,41.005566,-72.46535,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFDD-26FF-E063-42DE43865AE3}
NY388768,26875,WHITE CROSS FISHING CLUB,BRONX,NY,,N,0.02,2023,Private,Public,,40.831681,-73.81522,40.831365,-73.815113,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BFDF-26FF-E063-42DE43865AE3}
NY397308,26658,WESTCHESTER COUNTRY CLUB BEACH,WESTCHESTER,NY,,N,0.26,2023,Private,Public,,40.971673,-73.66011,40.97544,-73.65945,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBD1-26FF-E063-42DE43865AE3}
NY398255,26830,PORT JEFFERSON BEACH - EAST,SUFFOLK,NY,,N,0.06,2023,Public,Public,,40.9642,-73.048683,40.964033,-73.047416,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBD3-26FF-E063-42DE43865AE3}
NY399671,135219,CONEY ISLAND BEACH - W. 28TH - W. 37TH,KINGS,NY,,Y,0.85,2023,Public,Public,,40.571857,-74.002404,40.570594,-73.992298,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C913-26FF-E063-42DE43865AE3}
NY401119,26644,ISLE OF SAN SOCECCI,WESTCHESTER,NY,,Y,0.02,2023,Public,Public,,40.89685,-73.76722,40.898396,-73.7666,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-AB81-26FF-E063-42DE43865AE3}
NY401374,26833,SHIRLEY BEACH,SUFFOLK,NY,,Y,0.03,2023,Public,Public,,40.751683,-72.883133,40.751216,-72.8831,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBD7-26FF-E063-42DE43865AE3}
NY401633,165902,BEEKMAN BEACH,NASSAU,NY,,N,0.15,2023,Public,Public,,40.8764,-73.54,40.8777,-73.5424,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBDF-26FF-E063-42DE43865AE3}
NY404494,135286,LONG BEACH,SUFFOLK,NY,,N,0.05,2023,Public,Public,,40.920217,-73.17737,40.920533,-73.17655,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBE1-26FF-E063-42DE43865AE3}
NY405933,136508,WEST OAKS RECREATION CLUB,SUFFOLK,NY,,N,0.03,2023,Private,Public,,40.72415,-73.1165,40.723983,-73.116,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BD8F-26FF-E063-42DE43865AE3}
NY406101,135241,FLEETS COVE BEACH,SUFFOLK,NY,,N,0.05,2023,Public,Public,,40.904374,-73.386043,40.90387,-73.38528,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BD91-26FF-E063-42DE43865AE3}
NY408905,135191,BELLPORT BEACH,SUFFOLK,NY,,N,0.05,2023,Public,Public,,40.712483,-72.925183,40.712216,-72.92595,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BD95-26FF-E063-42DE43865AE3}
NY411367,26640,GLEN ISLAND PARK,WESTCHESTER,NY,,N,1.81,2023,Public,Public,,40.8817,-73.7828,40.8836,-73.7818,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-C0F7-26FF-E063-42DE43865AE3}
NY412748,151787,DURAND BEACH,MONROE,NY,,N,1.45,2023,Public,Public,Dormant,43.243055,-77.576944,43.236388,-77.555,0,WGS84,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBE9-26FF-E063-42DE43865AE3}
NY413264,135226,DITCH PLAINS BEACH,SUFFOLK,NY,,N,0.06,2023,Public,Public,,41.039383,-71.916516,41.0393,-71.917266,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBE7-26FF-E063-42DE43865AE3}
NY413770,135332,QUOGUE VILLAGE BEACH,SUFFOLK,NY,,N,0.02,2023,Public,Public,,40.81194,-72.57995,40.811747,-72.580339,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBF9-26FF-E063-42DE43865AE3}
NY414599,135270,JEFFERSON BOULEVARD BEACH,NASSAU,NY,,N,0.03,2023,Public,Public,,40.5852,-73.7295,40.5851,-73.7289,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBFD-26FF-E063-42DE43865AE3}
NY415113,135381,TOWN PARK - AREA D SANDS/LIDO/ANCHOR,NASSAU,NY,,N,0.2,2023,Public,Public,,40.5856,-73.6151,40.5856,-73.6113,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BBFF-26FF-E063-42DE43865AE3}
NY417062,26873,SCHUYLER HILL CIVIC ASSOCIATION,BRONX,NY,,N,0.04,2023,Private,Public,,40.812424,-73.805186,40.811992,-73.804867,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BC01-26FF-E063-42DE43865AE3}
NY418821,27535,ORIENT BEACH STATE PARK,SUFFOLK,NY,,N,9.28,2023,Public,Public,,41.144976,-72.250351,41.160276,-72.233507,0,NAD83,Amanda,Tarrier,New York State Department of Health,518-402-7600,http://ny.healthinspections.us/ny_beaches/,{127723E4-BF2B-26FF-E063-42DE43865AE3}
